Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Technology,Prime Mover,Unit Code,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,RTO/ISO LMP Node Designation,RTO/ISO Location Designation for Reporting Wholesale Sales Data to FERC,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Minimum Load (MW),Uprate or Derate Completed During Year,Month Uprate or Derate Completed,Year Uprate or Derate Completed,Status,Synchronized to Transmission Grid,Operating Month,Operating Year,Retirement Month,Retirement Year,Associated with Combined Heat and Power System,Sector Name,Sector,Topping or Bottoming,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Solid Fuel Gasification System?,Carbon Capture Technology?,Turbines or Hydrokinetic Buoys,Time from Cold Shutdown to Full Load,Fluidized Bed Technology?,Pulverized Coal Technology?,Stoker Technology?,Other Combustion Technology?,Subcritical Technology?,Supercritical Technology?,Ultrasupercritical Technology?,Multiple Fuels?,Cofire Fuels?,Switch Between Oil and Natural Gas?
17609,Southern California Edison Co,57541,Solar Photovoltaic Project #45,CA,Riverside,S45G,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57541,Solar Photovoltaic Project #45,CA,Riverside,S45H,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57541,Solar Photovoltaic Project #45,CA,Riverside,S45I,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57541,Solar Photovoltaic Project #45,CA,Riverside,S45J,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57541,Solar Photovoltaic Project #45,CA,Riverside,S45K,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57541,Solar Photovoltaic Project #45,CA,Riverside,S45L,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57543,Solar Photovoltaic Project #47,CA,Los Angeles,S47A,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57543,Solar Photovoltaic Project #47,CA,Los Angeles,S47B,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57545,SPVP #46,CA,Kern,S46A,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57545,SPVP #46,CA,Kern,S46B,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57545,SPVP #46,CA,Kern,S46C,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57545,SPVP #46,CA,Kern,S46D,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57545,SPVP #46,CA,Kern,S46E,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57545,SPVP #46,CA,Kern,S46F,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,57545,SPVP #46,CA,Kern,S46G,Solar Photovoltaic,PV,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,CN,X, , , , ,N,Electric Utility,1,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
15399,Avangrid Renewables LLC,57921,Kettleman Solar,CA,Kings,1,Solar Photovoltaic,PV,,S,X,X,,,22.0, ,22.0,22.0, ,N, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
15399,Avangrid Renewables LLC,57923,Tierra Bonita Solar,CA,Los Angeles,1,Solar Photovoltaic,PV,,S,X,X,,,22.0, ,22.0,22.0, ,N, , ,CN,X, , , , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,N,, ,,,,,,,,,,,
56791,Hudson Ranch Power I LLC,58211,Hudson Ranch Power II LLC,CA,Imperial,HR2,Geothermal,ST,,S,X,X,,,55.0, ,49.0,55.0,15.0,N, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,N,N, ,OVER,,,,,,,,N,N,
57031,Beacon Power LLC,58291,Tehachapi Spindle,CA,Kern,TS1,Flywheels,FW,,S,X,X,,,20.0, ,20.0,20.0, ,, , ,CN,X, , , , ,N,IPP Non-CHP,2,X,MWH,,,,,,,,,,,, ,,,,,,,,,,,
58847,Carlsbad Energy Center,59002,Carlsbad Energy Center,CA,San Diego,CEC11,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,105.5, ,105.5,105.5, ,, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,,,,,,,,,N,N,N
58661,"Sustainable Power Group, LLC",59263,Con Dios Solar 3,CA,San Bernardino,COND3,Solar Photovoltaic,PV,,S,X,X,,,1.5, ,1.5,1.5, ,N, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,,, ,,,,,,,,,,,
58661,"Sustainable Power Group, LLC",59264,Con Dios Solar 11,CA,San Bernardino,CON11,Solar Photovoltaic,PV,,S,X,X,,,1.5, ,1.5,1.5, ,N, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,,, ,,,,,,,,,,,
59343,"Maricopa East Solar PV, LLC",59609,Maricopa East Solar,CA,Kern,MES,Solar Photovoltaic,PV,,S,X,X,,,18.0, ,18.0,18.0, ,N, , ,CN,X, , , , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,,, ,,,,,,,,,,,
11208,Los Angeles Department of Water & Power,59799,Foothill Solar Project,CA,Los Angeles,W4528,Solar Photovoltaic,PV,,W,X,X,,,1.1, ,1.1,1.1, ,N, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,,, ,,,,,,,,,N,,
59687,AltaGas Sonoran Energy Inc,59925,Sonoran Energy Project,CA,Riverside,GEN1,Natural Gas Fired Combined Cycle,CS,,S,Y,X,COLRIVER_2_B1,COLRIVER,553.0,0.900,510.7,526.5, ,N, , ,CN,X, , , , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N,2,,,,,,,,,U,N,N
59772,"SunE Solar XVIII Project 1, LLC",60031,SunE Redlands,CA,San Bernardino,RDNDS,Solar Photovoltaic,PV,,S,X,X,,,1.5, ,1.5,1.5, ,N, , ,CN,X, , , , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,,, ,,,,,,,,,,,
60385,Energy Nuevo Storage Farm,60646,Energy Nuevo Storage Farm,CA,Fresno,NUEVO,Flywheels,FW,,S,X,X,KEARNEY_7_B3,KEARNEY_7_B3,20.0,1.000,20.0,20.0, ,N, , ,IP,X, , , , ,N,Industrial Non-CHP,6,,MWH,,,,,,,,,,N,N,12,12H,,,,,,,,N,,
60388,"Mission Rock Energy Center, LLC",60650,Mission Rock Energy Center,CA,Ventura,BA1,Batteries,BA,,S,X,X,,,25.0, ,25.0,25.0, ,N, , ,CN,X, , , , ,N,IPP Non-CHP,2,,MWH,,,,,,,,,,,, ,,,,,,,,,,,
60527,Milestone Wildomar LLC,60872,Wildomar Solar,CA,Riverside,WILD1,Solar Photovoltaic,PV,,S,X,X,,,1.2, ,1.2,1.2, ,N, , ,CN,X, , , , ,N,IPP Non-CHP,2,,SUN,,,,,,,,,,N,N, ,,,,,,,,,N,,
60596,"Western Grid Development, LLC",60946,Santa Paula Energy Storage,CA,Ventura,SPES1,Batteries,BA,,S,X,X,,,5.0, ,5.0,5.0, ,N, , ,IP,X, , , , ,N,IPP Non-CHP,2,,MWH,,,,,,,,,,N,N, ,,,,,,,,,N,,
60735,"Pristine Sun Fund 8, LLC",61123,SCWA R5 Pond Solar,CA,Sonoma,SKYR5,Solar Photovoltaic,PV,,S,X,X,,,2.0, ,2.0,2.0, ,N, , ,CN,X, , , , ,N,IPP Non-CHP,2,,SUN,,,,,,,,,,,, ,,,,,,,,,N,,
